id,source,name,type,composition,dataIndex,dataSource,hasPoscar,propertiesWithValues
"Alloy-SS-02658","bcc_Al6_Cu0_Nb0_Ni0_Ta0_W18_Zr0","Al6W18","solid-solution","Al6W18",0,"init",true,"none"
"Alloy-SS-02659","bcc_Al6_Cu0_Nb0_Ni3_Ta6_W3_Zr6","Al6Ni3Zr6Ta6W3","solid-solution","Al6Ni3Zr6Ta6W3",0,"init",true,"none"
"Alloy-SS-02660","bcc_Al6_Cu0_Nb3_Ni0_Ta0_W6_Zr9","Al6Zr9Nb3W6","solid-solution","Al6Zr9Nb3W6",0,"init",true,"none"
"Alloy-SS-02661","bcc_Al6_Cu0_Nb3_Ni9_Ta3_W3_Zr0","Al6Ni9Nb3Ta3W3","solid-solution","Al6Ni9Nb3Ta3W3",0,"init",true,"none"
"Alloy-SS-02662","bcc_Al6_Cu0_Nb9_Ni3_Ta3_W0_Zr3","Al6Ni3Zr3Nb9Ta3","solid-solution","Al6Ni3Zr3Nb9Ta3",0,"init",true,"none"
"Alloy-SS-02663","bcc_Al6_Cu3_Nb0_Ni12_Ta0_W3_Zr0","Al6Ni12Cu3W3","solid-solution","Al6Ni12Cu3W3",0,"init",true,"none"
"Alloy-SS-02664","bcc_Al6_Cu3_Nb3_Ni0_Ta6_W3_Zr3","Al6Cu3Zr3Nb3Ta6W3","solid-solution","Al6Cu3Zr3Nb3Ta6W3",0,"init",true,"none"
"Alloy-SS-02665","bcc_Al6_Cu3_Nb9_Ni3_Ta0_W0_Zr3","Al6Ni3Cu3Zr3Nb9","solid-solution","Al6Ni3Cu3Zr3Nb9",0,"init",true,"none"
"Alloy-SS-02666","bcc_Al6_Cu6_Nb3_Ni3_Ta0_W0_Zr6","Al6Ni3Cu6Zr6Nb3","solid-solution","Al6Ni3Cu6Zr6Nb3",0,"init",true,"none"
"Alloy-SS-02667","bcc_Al6_Cu9_Nb3_Ni3_Ta0_W0_Zr3","Al6Ni3Cu9Zr3Nb3","solid-solution","Al6Ni3Cu9Zr3Nb3",0,"init",true,"none"
"Alloy-SS-02668","bcc_Al9_Cu0_Nb0_Ni6_Ta0_W3_Zr6","Al9Ni6Zr6W3","solid-solution","Al9Ni6Zr6W3",0,"init",true,"none"
"Alloy-SS-02669","bcc_Al9_Cu0_Nb3_Ni6_Ta3_W3_Zr0","Al9Ni6Nb3Ta3W3","solid-solution","Al9Ni6Nb3Ta3W3",0,"init",true,"none"
"Alloy-SS-02670","bcc_Al9_Cu3_Nb0_Ni0_Ta3_W9_Zr0","Al9Cu3Ta3W9","solid-solution","Al9Cu3Ta3W9",0,"init",true,"none"
"Alloy-SS-02671","bcc_Al9_Cu3_Nb6_Ni0_Ta3_W0_Zr3","Al9Cu3Zr3Nb6Ta3","solid-solution","Al9Cu3Zr3Nb6Ta3",0,"init",true,"none"
"Alloy-SS-02672","bcc_Al9_Cu9_Nb0_Ni0_Ta3_W3_Zr0","Al9Cu9Ta3W3","solid-solution","Al9Cu9Ta3W3",0,"init",true,"none"
"Alloy-SS-02673","fcc_Al0_Cu0_Nb0_Ni0_Ta8_W12_Zr12","Zr12Ta8W12","solid-solution","Zr12Ta8W12",0,"init",true,"none"
"Alloy-SS-02674","fcc_Al0_Cu0_Nb0_Ni20_Ta8_W0_Zr4","Ni20Zr4Ta8","solid-solution","Ni20Zr4Ta8",0,"init",true,"none"
"Alloy-SS-02675","fcc_Al0_Cu0_Nb0_Ni8_Ta0_W16_Zr8","Ni8Zr8W16","solid-solution","Ni8Zr8W16",0,"init",true,"none"
"Alloy-SS-02676","fcc_Al0_Cu0_Nb12_Ni12_Ta4_W0_Zr4","Ni12Zr4Nb12Ta4","solid-solution","Ni12Zr4Nb12Ta4",0,"init",true,"none"
"Alloy-SS-02677","fcc_Al0_Cu0_Nb16_Ni16_Ta0_W0_Zr0","Ni16Nb16","solid-solution","Ni16Nb16",0,"init",true,"none"
"Alloy-SS-02678","fcc_Al0_Cu0_Nb28_Ni4_Ta0_W0_Zr0","Ni4Nb28","solid-solution","Ni4Nb28",0,"init",true,"none"
"Alloy-SS-02679","fcc_Al0_Cu0_Nb4_Ni12_Ta8_W0_Zr8","Ni12Zr8Nb4Ta8","solid-solution","Ni12Zr8Nb4Ta8",0,"init",true,"none"
"Alloy-SS-02680","fcc_Al0_Cu0_Nb4_Ni4_Ta8_W8_Zr8","Ni4Zr8Nb4Ta8W8","solid-solution","Ni4Zr8Nb4Ta8W8",0,"init",true,"none"
"Alloy-SS-02681","fcc_Al0_Cu0_Nb8_Ni12_Ta0_W0_Zr12","Ni12Zr12Nb8","solid-solution","Ni12Zr12Nb8",0,"init",true,"none"
"Alloy-SS-02682","fcc_Al0_Cu0_Nb8_Ni8_Ta4_W12_Zr0","Ni8Nb8Ta4W12","solid-solution","Ni8Nb8Ta4W12",0,"init",true,"none"
"Alloy-SS-02683","fcc_Al0_Cu12_Nb0_Ni4_Ta8_W4_Zr4","Ni4Cu12Zr4Ta8W4","solid-solution","Ni4Cu12Zr4Ta8W4",0,"init",true,"none"
"Alloy-SS-02684","fcc_Al0_Cu12_Nb4_Ni4_Ta12_W0_Zr0","Ni4Cu12Nb4Ta12","solid-solution","Ni4Cu12Nb4Ta12",0,"init",true,"none"
"Alloy-SS-02685","fcc_Al0_Cu16_Nb0_Ni16_Ta0_W0_Zr0","Ni16Cu16","solid-solution","Ni16Cu16",0,"init",true,"none"
"Alloy-SS-02686","fcc_Al0_Cu16_Nb8_Ni4_Ta4_W0_Zr0","Ni4Cu16Nb8Ta4","solid-solution","Ni4Cu16Nb8Ta4",0,"init",true,"none"
"Alloy-SS-02687","fcc_Al0_Cu24_Nb4_Ni4_Ta0_W0_Zr0","Ni4Cu24Nb4","solid-solution","Ni4Cu24Nb4",0,"init",true,"none"
"Alloy-SS-02688","fcc_Al0_Cu4_Nb0_Ni12_Ta12_W4_Zr0","Ni12Cu4Ta12W4","solid-solution","Ni12Cu4Ta12W4",0,"init",true,"none"
"Alloy-SS-02689","fcc_Al0_Cu4_Nb0_Ni4_Ta4_W4_Zr16","Ni4Cu4Zr16Ta4W4","solid-solution","Ni4Cu4Zr16Ta4W4",0,"init",true,"none"
"Alloy-SS-02690","fcc_Al0_Cu4_Nb12_Ni4_Ta0_W8_Zr4","Ni4Cu4Zr4Nb12W8","solid-solution","Ni4Cu4Zr4Nb12W8",0,"init",true,"none"
"Alloy-SS-02691","bcc_Al0_Cu0_Nb0_Ni0_Ta9_W9_Zr6","Zr6Ta9W9","solid-solution","Zr6Ta9W9",0,"init",true,"none"
"Alloy-SS-02692","bcc_Al0_Cu0_Nb0_Ni3_Ta15_W6_Zr0","Ni3Ta15W6","solid-solution","Ni3Ta15W6",0,"init",true,"none"
"Alloy-SS-02693","bcc_Al0_Cu0_Nb0_Ni9_Ta0_W0_Zr15","Ni9Zr15","solid-solution","Ni9Zr15",0,"init",true,"none"
"Alloy-SS-02694","bcc_Al0_Cu0_Nb12_Ni6_Ta3_W0_Zr3","Ni6Zr3Nb12Ta3","solid-solution","Ni6Zr3Nb12Ta3",0,"init",true,"none"
"Alloy-SS-02695","bcc_Al0_Cu0_Nb3_Ni0_Ta12_W3_Zr6","Zr6Nb3Ta12W3","solid-solution","Zr6Nb3Ta12W3",0,"init",true,"none"
"Alloy-SS-02696","bcc_Al0_Cu0_Nb3_Ni3_Ta0_W18_Zr0","Ni3Nb3W18","solid-solution","Ni3Nb3W18",0,"init",true,"none"
"Alloy-SS-02697","bcc_Al0_Cu0_Nb3_Ni9_Ta0_W9_Zr3","Ni9Zr3Nb3W9","solid-solution","Ni9Zr3Nb3W9",0,"init",true,"none"
"Alloy-SS-02698","bcc_Al0_Cu0_Nb6_Ni3_Ta0_W12_Zr3","Ni3Zr3Nb6W12","solid-solution","Ni3Zr3Nb6W12",0,"init",true,"none"
"Alloy-SS-02699","bcc_Al0_Cu0_Nb9_Ni0_Ta0_W9_Zr6","Zr6Nb9W9","solid-solution","Zr6Nb9W9",0,"init",true,"none"
"Alloy-SS-02700","bcc_Al0_Cu0_Nb9_Ni9_Ta6_W0_Zr0","Ni9Nb9Ta6","solid-solution","Ni9Nb9Ta6",0,"init",true,"none"
"Alloy-SS-02701","bcc_Al0_Cu12_Nb3_Ni3_Ta3_W0_Zr3","Ni3Cu12Zr3Nb3Ta3","solid-solution","Ni3Cu12Zr3Nb3Ta3",0,"init",true,"none"
"Alloy-SS-02702","bcc_Al0_Cu15_Nb3_Ni6_Ta0_W0_Zr0","Ni6Cu15Nb3","solid-solution","Ni6Cu15Nb3",0,"init",true,"none"
"Alloy-SS-02703","bcc_Al0_Cu3_Nb0_Ni0_Ta3_W6_Zr12","Cu3Zr12Ta3W6","solid-solution","Cu3Zr12Ta3W6",0,"init",true,"none"
"Alloy-SS-02704","bcc_Al0_Cu3_Nb0_Ni3_Ta3_W6_Zr9","Ni3Cu3Zr9Ta3W6","solid-solution","Ni3Cu3Zr9Ta3W6",0,"init",true,"none"
"Alloy-SS-02705","bcc_Al0_Cu3_Nb12_Ni0_Ta0_W9_Zr0","Cu3Nb12W9","solid-solution","Cu3Nb12W9",0,"init",true,"none"
"Alloy-SS-02706","bcc_Al0_Cu3_Nb3_Ni0_Ta3_W9_Zr6","Cu3Zr6Nb3Ta3W9","solid-solution","Cu3Zr6Nb3Ta3W9",0,"init",true,"none"
"Alloy-SS-02707","bcc_Al0_Cu3_Nb3_Ni6_Ta3_W9_Zr0","Ni6Cu3Nb3Ta3W9","solid-solution","Ni6Cu3Nb3Ta3W9",0,"init",true,"none"
"Alloy-SS-02708","bcc_Al0_Cu3_Nb6_Ni3_Ta3_W9_Zr0","Ni3Cu3Nb6Ta3W9","solid-solution","Ni3Cu3Nb6Ta3W9",0,"init",true,"none"
"Alloy-SS-02709","bcc_Al0_Cu3_Nb9_Ni6_Ta0_W6_Zr0","Ni6Cu3Nb9W6","solid-solution","Ni6Cu3Nb9W6",0,"init",true,"none"
"Alloy-SS-02710","bcc_Al0_Cu6_Nb0_Ni3_Ta0_W9_Zr6","Ni3Cu6Zr6W9","solid-solution","Ni3Cu6Zr6W9",0,"init",true,"none"
"Alloy-SS-02711","bcc_Al0_Cu6_Nb12_Ni6_Ta0_W0_Zr0","Ni6Cu6Nb12","solid-solution","Ni6Cu6Nb12",0,"init",true,"none"
"Alloy-SS-02712","bcc_Al0_Cu6_Nb3_Ni6_Ta3_W0_Zr6","Ni6Cu6Zr6Nb3Ta3","solid-solution","Ni6Cu6Zr6Nb3Ta3",0,"init",true,"none"
"Alloy-SS-02713","bcc_Al0_Cu6_Nb9_Ni0_Ta0_W9_Zr0","Cu6Nb9W9","solid-solution","Cu6Nb9W9",0,"init",true,"none"
"Alloy-SS-02714","bcc_Al0_Cu9_Nb0_Ni3_Ta3_W6_Zr3","Ni3Cu9Zr3Ta3W6","solid-solution","Ni3Cu9Zr3Ta3W6",0,"init",true,"none"
"Alloy-SS-02715","bcc_Al0_Cu9_Nb3_Ni3_Ta3_W6_Zr0","Ni3Cu9Nb3Ta3W6","solid-solution","Ni3Cu9Nb3Ta3W6",0,"init",true,"none"
"Alloy-SS-02716","bcc_Al12_Cu0_Nb0_Ni0_Ta3_W3_Zr6","Al12Zr6Ta3W3","solid-solution","Al12Zr6Ta3W3",0,"init",true,"none"
"Alloy-SS-02717","bcc_Al12_Cu0_Nb6_Ni0_Ta0_W3_Zr3","Al12Zr3Nb6W3","solid-solution","Al12Zr3Nb6W3",0,"init",true,"none"
"Alloy-SS-02718","bcc_Al12_Cu6_Nb0_Ni0_Ta0_W3_Zr3","Al12Cu6Zr3W3","solid-solution","Al12Cu6Zr3W3",0,"init",true,"none"
"Alloy-SS-02719","bcc_Al15_Cu0_Nb6_Ni0_Ta0_W3_Zr0","Al15Nb6W3","solid-solution","Al15Nb6W3",0,"init",true,"none"
"Alloy-SS-02720","bcc_Al21_Cu0_Nb3_Ni0_Ta0_W0_Zr0","Al21Nb3","solid-solution","Al21Nb3",0,"init",true,"none"
"Alloy-SS-02721","bcc_Al3_Cu0_Nb0_Ni15_Ta0_W3_Zr3","Al3Ni15Zr3W3","solid-solution","Al3Ni15Zr3W3",0,"init",true,"none"
"Alloy-SS-02722","bcc_Al3_Cu0_Nb0_Ni6_Ta3_W9_Zr3","Al3Ni6Zr3Ta3W9","solid-solution","Al3Ni6Zr3Ta3W9",0,"init",true,"none"
"Alloy-SS-02723","bcc_Al3_Cu0_Nb15_Ni3_Ta0_W3_Zr0","Al3Ni3Nb15W3","solid-solution","Al3Ni3Nb15W3",0,"init",true,"none"
"Alloy-SS-02724","bcc_Al3_Cu0_Nb3_Ni3_Ta0_W6_Zr9","Al3Ni3Zr9Nb3W6","solid-solution","Al3Ni3Zr9Nb3W6",0,"init",true,"none"
"Alloy-SS-02725","bcc_Al3_Cu0_Nb6_Ni0_Ta15_W0_Zr0","Al3Nb6Ta15","solid-solution","Al3Nb6Ta15",0,"init",true,"none"
"Alloy-SS-02726","bcc_Al3_Cu0_Nb9_Ni0_Ta0_W3_Zr9","Al3Zr9Nb9W3","solid-solution","Al3Zr9Nb9W3",0,"init",true,"none"
"Alloy-SS-02727","bcc_Al3_Cu12_Nb0_Ni6_Ta0_W3_Zr0","Al3Ni6Cu12W3","solid-solution","Al3Ni6Cu12W3",0,"init",true,"none"
"Alloy-SS-02728","bcc_Al3_Cu3_Nb0_Ni0_Ta15_W3_Zr0","Al3Cu3Ta15W3","solid-solution","Al3Cu3Ta15W3",0,"init",true,"none"
"Alloy-SS-02729","bcc_Al3_Cu3_Nb0_Ni6_Ta0_W3_Zr9","Al3Ni6Cu3Zr9W3","solid-solution","Al3Ni6Cu3Zr9W3",0,"init",true,"none"
"Alloy-SS-02730","bcc_Al3_Cu3_Nb3_Ni0_Ta3_W6_Zr6","Al3Cu3Zr6Nb3Ta3W6","solid-solution","Al3Cu3Zr6Nb3Ta3W6",0,"init",true,"none"
"Alloy-SS-02731","bcc_Al3_Cu3_Nb6_Ni0_Ta3_W0_Zr9","Al3Cu3Zr9Nb6Ta3","solid-solution","Al3Cu3Zr9Nb6Ta3",0,"init",true,"none"
"Alloy-SS-02732","bcc_Al3_Cu6_Nb0_Ni0_Ta0_W12_Zr3","Al3Cu6Zr3W12","solid-solution","Al3Cu6Zr3W12",0,"init",true,"none"
"Alloy-SS-02733","bcc_Al3_Cu6_Nb0_Ni9_Ta0_W3_Zr3","Al3Ni9Cu6Zr3W3","solid-solution","Al3Ni9Cu6Zr3W3",0,"init",true,"none"
"Alloy-SS-02734","bcc_Al3_Cu6_Nb6_Ni0_Ta3_W3_Zr3","Al3Cu6Zr3Nb6Ta3W3","solid-solution","Al3Cu6Zr3Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-02735","bcc_Al3_Cu9_Nb0_Ni3_Ta9_W0_Zr0","Al3Ni3Cu9Ta9","solid-solution","Al3Ni3Cu9Ta9",0,"init",true,"none"
"Alloy-SS-02736","bcc_Al6_Cu0_Nb0_Ni0_Ta0_W6_Zr12","Al6Zr12W6","solid-solution","Al6Zr12W6",0,"init",true,"none"
"Alloy-SS-02737","bcc_Al6_Cu0_Nb0_Ni3_Ta6_W9_Zr0","Al6Ni3Ta6W9","solid-solution","Al6Ni3Ta6W9",0,"init",true,"none"
"Alloy-SS-02738","bcc_Al6_Cu0_Nb3_Ni0_Ta12_W0_Zr3","Al6Zr3Nb3Ta12","solid-solution","Al6Zr3Nb3Ta12",0,"init",true,"none"
"Alloy-SS-02739","bcc_Al6_Cu0_Nb6_Ni0_Ta0_W0_Zr12","Al6Zr12Nb6","solid-solution","Al6Zr12Nb6",0,"init",true,"none"
"Alloy-SS-02740","bcc_Al6_Cu0_Nb9_Ni3_Ta6_W0_Zr0","Al6Ni3Nb9Ta6","solid-solution","Al6Ni3Nb9Ta6",0,"init",true,"none"
"Alloy-SS-02741","bcc_Al6_Cu3_Nb0_Ni15_Ta0_W0_Zr0","Al6Ni15Cu3","solid-solution","Al6Ni15Cu3",0,"init",true,"none"
"Alloy-SS-02742","bcc_Al6_Cu3_Nb3_Ni0_Ta9_W0_Zr3","Al6Cu3Zr3Nb3Ta9","solid-solution","Al6Cu3Zr3Nb3Ta9",0,"init",true,"none"
"Alloy-SS-02743","bcc_Al6_Cu3_Nb9_Ni3_Ta3_W0_Zr0","Al6Ni3Cu3Nb9Ta3","solid-solution","Al6Ni3Cu3Nb9Ta3",0,"init",true,"none"
"Alloy-SS-02744","bcc_Al6_Cu6_Nb3_Ni3_Ta0_W6_Zr0","Al6Ni3Cu6Nb3W6","solid-solution","Al6Ni3Cu6Nb3W6",0,"init",true,"none"
"Alloy-SS-02745","bcc_Al6_Cu9_Nb3_Ni3_Ta3_W0_Zr0","Al6Ni3Cu9Nb3Ta3","solid-solution","Al6Ni3Cu9Nb3Ta3",0,"init",true,"none"
"Alloy-SS-02746","bcc_Al9_Cu0_Nb0_Ni6_Ta0_W9_Zr0","Al9Ni6W9","solid-solution","Al9Ni6W9",0,"init",true,"none"
"Alloy-SS-02747","bcc_Al9_Cu0_Nb3_Ni9_Ta0_W0_Zr3","Al9Ni9Zr3Nb3","solid-solution","Al9Ni9Zr3Nb3",0,"init",true,"none"
"Alloy-SS-02748","bcc_Al9_Cu3_Nb0_Ni0_Ta6_W3_Zr3","Al9Cu3Zr3Ta6W3","solid-solution","Al9Cu3Zr3Ta6W3",0,"init",true,"none"
"Alloy-SS-02749","bcc_Al9_Cu3_Nb6_Ni0_Ta6_W0_Zr0","Al9Cu3Nb6Ta6","solid-solution","Al9Cu3Nb6Ta6",0,"init",true,"none"
"Alloy-SS-02750","bcc_Al9_Cu9_Nb0_Ni3_Ta0_W0_Zr3","Al9Ni3Cu9Zr3","solid-solution","Al9Ni3Cu9Zr3",0,"init",true,"none"
"Alloy-SS-02751","fcc_Al0_Cu0_Nb0_Ni0_Ta8_W20_Zr4","Zr4Ta8W20","solid-solution","Zr4Ta8W20",0,"init",true,"none"
"Alloy-SS-02752","fcc_Al0_Cu0_Nb0_Ni24_Ta0_W0_Zr8","Ni24Zr8","solid-solution","Ni24Zr8",0,"init",true,"none"
"Alloy-SS-02753","fcc_Al0_Cu0_Nb0_Ni8_Ta0_W24_Zr0","Ni8W24","solid-solution","Ni8W24",0,"init",true,"none"
"Alloy-SS-02754","fcc_Al0_Cu0_Nb12_Ni12_Ta8_W0_Zr0","Ni12Nb12Ta8","solid-solution","Ni12Nb12Ta8",0,"init",true,"none"
"Alloy-SS-02755","fcc_Al0_Cu0_Nb16_Ni4_Ta0_W12_Zr0","Ni4Nb16W12","solid-solution","Ni4Nb16W12",0,"init",true,"none"
"Alloy-SS-02756","fcc_Al0_Cu0_Nb4_Ni0_Ta0_W0_Zr28","Zr28Nb4","solid-solution","Zr28Nb4",0,"init",true,"none"
"Alloy-SS-02757","fcc_Al0_Cu0_Nb4_Ni12_Ta8_W8_Zr0","Ni12Nb4Ta8W8","solid-solution","Ni12Nb4Ta8W8",0,"init",true,"none"
"Alloy-SS-02758","fcc_Al0_Cu0_Nb4_Ni8_Ta0_W12_Zr8","Ni8Zr8Nb4W12","solid-solution","Ni8Zr8Nb4W12",0,"init",true,"none"
"Alloy-SS-02759","fcc_Al0_Cu0_Nb8_Ni12_Ta0_W4_Zr8","Ni12Zr8Nb8W4","solid-solution","Ni12Zr8Nb8W4",0,"init",true,"none"
"Alloy-SS-02760","fcc_Al0_Cu0_Nb8_Ni8_Ta4_W8_Zr4","Ni8Zr4Nb8Ta4W8","solid-solution","Ni8Zr4Nb8Ta4W8",0,"init",true,"none"
"Alloy-SS-02761","fcc_Al0_Cu12_Nb0_Ni8_Ta0_W0_Zr12","Ni8Cu12Zr12","solid-solution","Ni8Cu12Zr12",0,"init",true,"none"
"Alloy-SS-02762","fcc_Al0_Cu12_Nb4_Ni4_Ta4_W4_Zr4","Ni4Cu12Zr4Nb4Ta4W4","solid-solution","Ni4Cu12Zr4Nb4Ta4W4",0,"init",true,"none"
"Alloy-SS-02763","fcc_Al0_Cu16_Nb0_Ni4_Ta0_W12_Zr0","Ni4Cu16W12","solid-solution","Ni4Cu16W12",0,"init",true,"none"
"Alloy-SS-02764","fcc_Al0_Cu20_Nb0_Ni0_Ta0_W0_Zr12","Cu20Zr12","solid-solution","Cu20Zr12",0,"init",true,"none"
"Alloy-SS-02765","fcc_Al0_Cu28_Nb0_Ni0_Ta0_W0_Zr4","Cu28Zr4","solid-solution","Cu28Zr4",0,"init",true,"none"
"Alloy-SS-02766","fcc_Al0_Cu4_Nb0_Ni12_Ta4_W0_Zr12","Ni12Cu4Zr12Ta4","solid-solution","Ni12Cu4Zr12Ta4",0,"init",true,"none"
"Alloy-SS-02767","fcc_Al0_Cu4_Nb0_Ni4_Ta8_W0_Zr16","Ni4Cu4Zr16Ta8","solid-solution","Ni4Cu4Zr16Ta8",0,"init",true,"none"
"Alloy-SS-02768","fcc_Al0_Cu4_Nb12_Ni4_Ta4_W0_Zr8","Ni4Cu4Zr8Nb12Ta4","solid-solution","Ni4Cu4Zr8Nb12Ta4",0,"init",true,"none"
"Alloy-SS-02769","fcc_Al0_Cu4_Nb4_Ni0_Ta0_W24_Zr0","Cu4Nb4W24","solid-solution","Cu4Nb4W24",0,"init",true,"none"
"Alloy-SS-02770","fcc_Al0_Cu4_Nb4_Ni4_Ta12_W0_Zr8","Ni4Cu4Zr8Nb4Ta12","solid-solution","Ni4Cu4Zr8Nb4Ta12",0,"init",true,"none"
"Alloy-SS-02771","fcc_Al0_Cu4_Nb8_Ni0_Ta8_W8_Zr4","Cu4Zr4Nb8Ta8W8","solid-solution","Cu4Zr4Nb8Ta8W8",0,"init",true,"none"
"Alloy-SS-02772","fcc_Al0_Cu8_Nb0_Ni0_Ta20_W0_Zr4","Cu8Zr4Ta20","solid-solution","Cu8Zr4Ta20",0,"init",true,"none"
"Alloy-SS-02773","fcc_Al0_Cu8_Nb0_Ni4_Ta4_W8_Zr8","Ni4Cu8Zr8Ta4W8","solid-solution","Ni4Cu8Zr8Ta4W8",0,"init",true,"none"
"Alloy-SS-02774","fcc_Al0_Cu8_Nb20_Ni0_Ta0_W0_Zr4","Cu8Zr4Nb20","solid-solution","Cu8Zr4Nb20",0,"init",true,"none"
"Alloy-SS-02775","fcc_Al0_Cu8_Nb4_Ni4_Ta8_W8_Zr0","Ni4Cu8Nb4Ta8W8","solid-solution","Ni4Cu8Nb4Ta8W8",0,"init",true,"none"
"Alloy-SS-02776","fcc_Al12_Cu0_Nb0_Ni0_Ta0_W4_Zr16","Al12Zr16W4","solid-solution","Al12Zr16W4",0,"init",true,"none"
"Alloy-SS-02777","fcc_Al12_Cu0_Nb0_Ni8_Ta8_W0_Zr4","Al12Ni8Zr4Ta8","solid-solution","Al12Ni8Zr4Ta8",0,"init",true,"none"
"Alloy-SS-02778","fcc_Al12_Cu0_Nb4_Ni8_Ta4_W4_Zr0","Al12Ni8Nb4Ta4W4","solid-solution","Al12Ni8Nb4Ta4W4",0,"init",true,"none"
"Alloy-SS-02779","fcc_Al12_Cu4_Nb0_Ni0_Ta16_W0_Zr0","Al12Cu4Ta16","solid-solution","Al12Cu4Ta16",0,"init",true,"none"
"Alloy-SS-02780","fcc_Al12_Cu4_Nb4_Ni8_Ta0_W0_Zr4","Al12Ni8Cu4Zr4Nb4","solid-solution","Al12Ni8Cu4Zr4Nb4",0,"init",true,"none"
"Alloy-SS-02781","fcc_Al16_Cu0_Nb0_Ni0_Ta0_W16_Zr0","Al16W16","solid-solution","Al16W16",0,"init",true,"none"
"Alloy-SS-02782","fcc_Al16_Cu0_Nb4_Ni4_Ta0_W4_Zr4","Al16Ni4Zr4Nb4W4","solid-solution","Al16Ni4Zr4Nb4W4",0,"init",true,"none"
"Alloy-SS-02783","fcc_Al16_Cu4_Nb4_Ni0_Ta8_W0_Zr0","Al16Cu4Nb4Ta8","solid-solution","Al16Cu4Nb4Ta8",0,"init",true,"none"
"Alloy-SS-02784","fcc_Al20_Cu0_Nb4_Ni0_Ta8_W0_Zr0","Al20Nb4Ta8","solid-solution","Al20Nb4Ta8",0,"init",true,"none"
"Alloy-SS-02785","fcc_Al24_Cu8_Nb0_Ni0_Ta0_W0_Zr0","Al24Cu8","solid-solution","Al24Cu8",0,"init",true,"none"
"Alloy-SS-02786","fcc_Al4_Cu0_Nb0_Ni12_Ta12_W4_Zr0","Al4Ni12Ta12W4","solid-solution","Al4Ni12Ta12W4",0,"init",true,"none"
"Alloy-SS-02787","fcc_Al4_Cu0_Nb0_Ni4_Ta4_W4_Zr16","Al4Ni4Zr16Ta4W4","solid-solution","Al4Ni4Zr16Ta4W4",0,"init",true,"none"
"Alloy-SS-02788","fcc_Al4_Cu0_Nb12_Ni4_Ta0_W8_Zr4","Al4Ni4Zr4Nb12W8","solid-solution","Al4Ni4Zr4Nb12W8",0,"init",true,"none"
"Alloy-SS-02789","fcc_Al4_Cu0_Nb4_Ni0_Ta0_W16_Zr8","Al4Zr8Nb4W16","solid-solution","Al4Zr8Nb4W16",0,"init",true,"none"
"Alloy-SS-02790","fcc_Al4_Cu0_Nb4_Ni4_Ta0_W4_Zr16","Al4Ni4Zr16Nb4W4","solid-solution","Al4Ni4Zr16Nb4W4",0,"init",true,"none"
"Alloy-SS-02791","bcc_Al0_Cu0_Nb0_Ni12_Ta0_W0_Zr12","Ni12Zr12","solid-solution","Ni12Zr12",0,"init",true,"none"
"Alloy-SS-02792","bcc_Al0_Cu0_Nb0_Ni3_Ta18_W0_Zr3","Ni3Zr3Ta18","solid-solution","Ni3Zr3Ta18",0,"init",true,"none"
"Alloy-SS-02793","bcc_Al0_Cu0_Nb0_Ni9_Ta0_W12_Zr3","Ni9Zr3W12","solid-solution","Ni9Zr3W12",0,"init",true,"none"
"Alloy-SS-02794","bcc_Al0_Cu0_Nb12_Ni6_Ta3_W3_Zr0","Ni6Nb12Ta3W3","solid-solution","Ni6Nb12Ta3W3",0,"init",true,"none"
"Alloy-SS-02795","bcc_Al0_Cu0_Nb3_Ni0_Ta12_W6_Zr3","Zr3Nb3Ta12W6","solid-solution","Zr3Nb3Ta12W6",0,"init",true,"none"
"Alloy-SS-02796","bcc_Al0_Cu0_Nb3_Ni3_Ta0_W3_Zr15","Ni3Zr15Nb3W3","solid-solution","Ni3Zr15Nb3W3",0,"init",true,"none"
"Alloy-SS-02797","bcc_Al0_Cu0_Nb3_Ni9_Ta12_W0_Zr0","Ni9Nb3Ta12","solid-solution","Ni9Nb3Ta12",0,"init",true,"none"
"Alloy-SS-02798","bcc_Al0_Cu0_Nb6_Ni3_Ta0_W15_Zr0","Ni3Nb6W15","solid-solution","Ni3Nb6W15",0,"init",true,"none"
"Alloy-SS-02799","bcc_Al0_Cu0_Nb9_Ni0_Ta12_W0_Zr3","Zr3Nb9Ta12","solid-solution","Zr3Nb9Ta12",0,"init",true,"none"
"Alloy-SS-02800","bcc_Al0_Cu12_Nb0_Ni0_Ta0_W0_Zr12","Cu12Zr12","solid-solution","Cu12Zr12",0,"init",true,"none"
"Alloy-SS-02801","bcc_Al0_Cu12_Nb3_Ni3_Ta3_W3_Zr0","Ni3Cu12Nb3Ta3W3","solid-solution","Ni3Cu12Nb3Ta3W3",0,"init",true,"none"
"Alloy-SS-02802","bcc_Al0_Cu15_Nb6_Ni0_Ta0_W0_Zr3","Cu15Zr3Nb6","solid-solution","Cu15Zr3Nb6",0,"init",true,"none"
"Alloy-SS-02803","bcc_Al0_Cu3_Nb0_Ni0_Ta3_W9_Zr9","Cu3Zr9Ta3W9","solid-solution","Cu3Zr9Ta3W9",0,"init",true,"none"
"Alloy-SS-02804","bcc_Al0_Cu3_Nb0_Ni3_Ta3_W9_Zr6","Ni3Cu3Zr6Ta3W9","solid-solution","Ni3Cu3Zr6Ta3W9",0,"init",true,"none"
